,Betweenness_A,Closeness_A,Clustering_A,Conductance_A,Cut Ratio_A,Degree_A,E In_A,E In Over E Out_A,E Out_A,Expansion_A,Normalised Cut_A,ODF_A,Shortest Path_A,Triangle Participation_A,Betweenness_B,Closeness_B,Clustering_B,Conductance_B,Cut Ratio_B,Degree_B,E In_B,E In Over E Out_B,E Out_B,Expansion_B,Normalised Cut_B,ODF_B,Shortest Path_B,Triangle Participation_B,Shortest Path Length,Triadic Closure,Mean Deg. on Path,Median Deg. on Path,Max Deg. on Path,Min Deg. on Path,Var of Deg. on Path
graph_3_4_nodes_10_62,0.04058556350067311,0.4180672268907563,0.057142857142857134,0.9946363636363637,0.049061455004381936,15.0,0.027999999999999997,0.003785714285714285,8.972000000000003,0.5493376974004136,1.000535387539636,0.9968888888888888,2.391959798994975,0.0002335907335907336,0.011907366934421782,0.3987975951903808,0.10714285714285714,0.7499166666666667,0.033571446361853816,8.0,1.001,0.1670333333333333,5.999,0.2906780388305277,0.7538737920574743,0.857,2.507537688442211,0.0001389473684210526,2,0,19.666666666666668,15.0,36,8,141.55555555555554
graph_1_1_nodes_115_121,0.006245434039952822,0.2974588938714499,0.4,0.1111111111111111,0.005747126436781609,5.0,4.0,4.0,1.0,0.038461538461538464,0.11177556293835364,0.2,3.3618090452261304,0.19230769230769232,0.0023343050073354565,0.30335365853658536,0.26666666666666666,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.2964824120603016,0.27264426877470355,2,0,6.666666666666668,6.0,9,5,2.888888888888889
graph_1_5_nodes_26_162,0.013998801177886934,0.33728813559322035,0.26666666666666666,0.6,0.03468188160255132,10.0,2.0,0.3333333333333333,6.0,0.2222307692307693,0.6039630118890357,0.75,2.964824120603016,0.0,0.002691746702110956,0.31338582677165355,0.26666666666666666,1.0,0.03508771929824561,6.0,0.0,0.0,6.0,0.206896551724138,1.0039525691699605,1.0,3.190954773869347,0.0,4,0,14.2,10.0,27,6,64.16
graph_3_5_nodes_61_149,0.011039340337269228,0.37904761904761897,0.1388888888888889,0.9733888888888887,0.03864072676617775,9.0,0.10800000000000001,0.018466666666666662,6.892,0.3229977061824431,0.9779269105426605,0.9845714285714284,2.6381909547738696,0.0004097277916686323,0.005350951318281239,0.3528368794326241,0.047619047619047616,0.7976573426573427,0.044246239023510214,7.0,1.0170000000000001,0.1283892857142857,7.983,0.4186199967658068,0.8029163551717259,0.8869999999999999,2.8341708542713566,0.0,2,0,8.0,8.0,9,7,0.6666666666666666
graph_1_5_nodes_142_197,0.010993128978070735,0.3278418451400329,0.2545454545454545,0.7142857142857143,0.027932960893854747,11.0,1.0,0.2,5.0,0.2380952380952381,0.7175860443187176,0.8333333333333334,3.050251256281407,0.0,0.0006520157446227253,0.2859195402298851,0.3333333333333333,1.0,0.040081841738090485,4.0,0.0,0.0,7.0,0.2761669515669516,1.0046082949308757,1.0,3.4974874371859297,0.0,4,0,9.8,8.0,19,4,26.160000000000004
graph_1_2_nodes_5_166,0.007403081666089066,0.2935103244837758,0.25,1.0,0.039545838887830885,9.0,0.0,0.0,7.0,0.30450276679841903,1.0046082949308757,1.0,3.407035175879397,0.0,0.021257931229965325,0.3204508856682769,0.2181818181818181,0.7142857142857143,0.02809274423919253,11.0,1.0,0.2,5.0,0.22709486166007906,0.7175860443187176,0.8333333333333334,3.1206030150753774,0.0,3,0,9.75,10.0,12,7,3.6875
graph_2_4_nodes_26_95,0.008827733275559047,0.35159010600706714,0.3555555555555556,0.5994181818181818,0.033351523276047526,10.0,2.004,0.3344,5.996,0.2979112813753868,0.6033785779270339,0.7495,2.8442211055276383,0.0,0.00550217470652181,0.3241042345276873,0.2,0.9993055555555556,0.03917390007272046,6.0,0.003,0.0005666666666666668,6.997000000000001,0.3334181467410329,1.003911896372874,0.9995714285714286,3.085427135678392,0.0,3,0,9.0,8.0,14,6,11.0
graph_2_4_nodes_158_172,0.009590799121172744,0.34608695652173915,0.0,1.0,0.04553523228313715,7.0,0.0,0.0,8.0,0.3294700944787901,1.0052631578947369,1.0,2.8894472361809047,0.0,0.0043305022456647906,0.3390119250425894,0.2857142857142857,0.7145714285714286,0.028464925582366126,8.0,0.9990000000000001,0.1998,5.001,0.2059854757159105,0.7178724108435689,0.8335,2.949748743718593,0.0,2,0,9.333333333333334,8.0,13,7,6.888888888888888
graph_3_5_nodes_20_70,0.003440349873135633,0.34488734835355284,0.09523809523809523,0.7954181818181819,0.04483809090022582,7.0,1.0290000000000001,0.12998214285714285,7.971,0.3628020010421039,0.8006694193021787,0.8856666666666666,2.8994974874371864,0.0002164579606440072,0.002175575132323553,0.34488734835355284,0.2,0.663952380952381,0.02227969939577465,6.0,1.013,0.2560833333333333,3.987,0.19249349113189232,0.6665858431093813,0.7974,2.8994974874371864,0.0,3,0,8.25,7.5,12,6,5.1875
graph_2_1_nodes_7_126,0.0034219156109984925,0.3085271317829457,0.0,0.7689333333333334,0.039363484640387664,5.0,1.051,0.1528095238095238,6.949,0.3039349379727197,0.7735144716580723,0.868625,3.241206030150754,0.0,0.010202848516244504,0.35855855855855856,0.14285714285714285,0.4545454545454545,0.02942325966688257,7.0,3.0,0.6,5.0,0.16687690665589006,0.4578545213886048,0.625,2.7889447236180898,0.0,4,0,14.0,9.0,38,5,148.0
graph_2_4_nodes_72_79,0.008447726127090929,0.3333333333333333,0.21428571428571427,0.4981666666666666,0.02218470014621717,8.0,2.011,0.5055,3.989,0.1983467436517768,0.5008049375703452,0.6648333333333333,3.0,0.0,0.012893702625291586,0.3651376146788991,0.2948717948717949,0.7461111111111111,0.03406067393607225,15.0,1.02,0.17133333333333334,5.98,0.24530829563351306,0.7500558329327205,0.8542857142857142,2.738693467336684,0.0003333333333333333,3,0,11.25,11.0,15,8,10.6875
graph_2_4_nodes_14_162,0.013306847936790284,0.3624772313296904,0.2545454545454545,0.7142857142857143,0.028481348417744475,13.0,1.0,0.2,5.0,0.20500804923739707,0.7175860443187176,0.8333333333333334,2.758793969849246,0.0,0.02305262494428191,0.3559928443649374,0.1153846153846154,0.9997142857142856,0.033500934765781684,13.0,0.001,0.0002,5.999,0.2876263957353907,1.0036662026451093,0.9998333333333334,2.809045226130653,0.0,3,0,11.75,12.0,13,10,1.6875
graph_3_1_nodes_2_175,0.01123786281809598,0.3909626719056975,0.19230769230769232,0.6538094905094906,0.042164478181312616,13.0,1.8980000000000001,0.2711,7.102,0.22659882819910976,0.6584961399826949,0.7891111111111111,2.557788944723618,0.0830950466662477,0.004756731133571368,0.3611615245009073,0.09523809523809523,0.5038571428571429,0.0238708817714961,7.0,1.982,0.4946,4.018,0.12782932657093884,0.5065144323956206,0.6696666666666666,2.7688442211055286,0.09403542664918504,2,0,12.0,13.0,16,7,14.0
graph_3_4_nodes_85_133,0.00559117351334018,0.3624772313296904,0.21428571428571427,0.6052,0.01837176053003196,8.0,0.987,0.329,3.013,0.08418110739087656,0.6071913397869302,0.75325,2.758793969849246,0.0,0.028320314494793625,0.3856589147286822,0.08571428571428573,0.5556333333333333,0.02788557952700813,17.0,2.0,0.4002333333333333,5.0,0.2466677943098789,0.5589380208067887,0.7142857142857143,2.5929648241206027,0.0002416267942583732,2,0,10.333333333333334,8.0,17,6,22.88888888888889
graph_3_3_nodes_7_35,0.00815572473122148,0.3466898954703833,0.09523809523809523,0.9893777777777778,0.04603985533063222,7.0,0.053,0.008809523809523809,7.947,0.30314703676859084,0.9946064830889396,0.993375,2.884422110552764,0.0,0.01262796157929064,0.3849129593810445,0.0,0.538091575091575,0.04066398696410484,8.0,3.0039999999999996,0.42979761904761904,6.996,0.2536256405050432,0.5427155222272958,0.6996,2.597989949748744,0.00029642857142857145,4,0,13.0,8.0,31,7,84.4
graph_4_1_nodes_8_184,0.0031221557558791238,0.3479020979020979,0.0,0.4930575757575758,0.026296505322070732,5.0,2.4090000000000003,0.5528333333333334,4.591,0.22113999274347665,0.4960939883922787,0.6558571428571428,2.8743718592964824,0.0012238496426636026,0.005310502395574341,0.34133790737564323,0.0,0.8768333333333334,0.0321629985498531,6.0,0.444,0.0961,5.556,0.2467565558309485,0.8804961605492138,0.9259999999999999,2.9296482412060296,0.00024285714285714286,1,0,5.5,5.5,6,5,0.25
graph_3_1_nodes_72_127,0.011126233162920095,0.37832699619771865,0.027777777777777776,0.4866363636363637,0.024060165672715024,9.0,2.09,0.599,3.91,0.10573958545928484,0.4892225557634541,0.6516666666666666,2.6432160804020097,0.0014461854407955485,0.0018562758123906887,0.31437598736176936,0.0,0.8801333333333333,0.02109811904858428,4.0,0.3,0.10033333333333333,3.7,0.1556239304937312,0.8825751411065289,0.925,3.1809045226130648,0.0,3,0,6.75,7.0,9,4,3.6875
graph_2_4_nodes_12_107,0.007788538963863476,0.3466898954703833,0.0,0.9982142857142856,0.033335191623492036,6.0,0.006999999999999999,0.0017,5.992999999999999,0.2976131808409364,1.0021622814455358,0.9988333333333334,2.884422110552764,0.0,0.006266054291610517,0.33671742808798644,0.06666666666666668,0.9996,0.02257139249694964,6.0,0.001,0.0003333333333333333,3.9989999999999997,0.1758519208494484,1.002237866720611,0.99975,2.969849246231156,0.0,3,0,6.75,6.0,9,6,1.6875
graph_2_3_nodes_10_139,0.018181937430122096,0.381957773512476,0.022222222222222227,0.9990727272727272,0.05212593881932488,10.0,0.005,0.0006964285714285714,8.995,0.32819731734102425,1.00498664657307,0.9994444444444444,2.6180904522613067,0.0,0.002493704666165805,0.3401709401709402,0.2,0.8179636363636364,0.10188098552851893,6.0,2.003,0.11133333333333333,17.997,0.7715374407114625,0.8297572726620837,0.89985,2.939698492462312,0.0,3,0,8.75,8.0,13,6,8.6875
graph_3_1_nodes_21_114,0.006786708628923358,0.3638025594149909,0.14285714285714285,0.9101454545454546,0.045567768963329404,8.0,0.45799999999999996,0.08406666666666666,7.5420000000000025,0.2330161489001905,0.9151106893175548,0.94275,2.748743718592965,0.005859814828619133,0.0035006657306611874,0.3273026315789473,0.1,0.5931428571428571,0.01729597100491681,7.0,1.092,0.44,2.908,0.10721771389524466,0.5950647614691916,0.727,3.055276381909548,0.0,3,0,14.0,7.5,34,7,133.5
graph_4_1_nodes_104_151,0.01849490355808517,0.4335511982570806,0.17142857142857146,0.8705601398601399,0.048775170981675366,17.0,0.685,0.09427857142857143,8.315,0.30315088187868616,0.8760334964551768,0.9238888888888888,2.3065326633165832,0.004089901946848686,0.0034987287221180394,0.3485113835376533,0.0,0.6462924750601995,0.059012801211836566,6.0,2.842,0.29059094516594514,10.158,0.4052949620637629,0.6529898806090269,0.7813846153846153,2.869346733668342,6e-05,2,0,11.0,10.0,17,6,20.666666666666668
graph_2_4_nodes_174_184,0.010521676655176001,0.34912280701754383,0.06666666666666668,0.75825,0.033780718413138976,6.0,0.9670000000000001,0.16116666666666665,6.0329999999999995,0.2870667483456023,0.7622292505137216,0.8618571428571428,2.864321608040201,0.0,0.009203779214929686,0.35727109515260325,0.14285714285714285,0.7140714285714286,0.028453637824019537,10.0,1.001,0.2003,4.999,0.2058854757159105,0.7173711037770444,0.8331666666666667,2.798994974874372,0.0,3,0,9.5,9.5,13,6,6.25
graph_4_1_nodes_39_138,0.010287357415669059,0.38943248532289626,0.06666666666666668,0.7978787878787879,0.03593192873150194,10.0,0.83,0.14616666666666667,6.17,0.2706720593058131,0.8019468950340322,0.8814285714285715,2.5678391959799,0.002446188290518512,0.0030813954998782627,0.3509700176366843,0.06666666666666668,0.471268315018315,0.036712483348584506,6.0,3.639,0.5938690476190476,6.3610000000000015,0.2693982568022308,0.4754771158171477,0.6361,2.849246231155779,0.0787797485563269,4,0,9.6,10.0,15,5,13.84
graph_3_5_nodes_57_153,0.005773814052801807,0.35159010600706714,0.0,0.6096767676767677,0.03423043736580738,7.0,1.95,0.3248857142857143,6.05,0.26782498146675177,0.6136722985661647,0.75625,2.8442211055276383,0.0,0.008997289945564672,0.3618181818181818,0.027777777777777776,0.4483468531468531,0.02788489359201542,9.0,3.062,0.6389333333333334,4.938,0.2200773312439224,0.4516150469038331,0.61725,2.7638190954773867,0.0026959161230541324,2,0,9.333333333333334,9.0,12,7,4.2222222222222205
graph_4_3_nodes_23_106,0.0056006253119662295,0.3559928443649374,0.09523809523809523,0.8499761904761904,0.031286902423719024,7.0,0.5770000000000001,0.1395,5.422999999999999,0.22933906943820906,0.8535518582160873,0.9038333333333334,2.809045226130653,0.0,0.007700496346611931,0.3747645951035782,0.03571428571428571,0.9398285714285716,0.02221738853734424,8.0,0.159,0.065,3.841,0.15290104497508836,0.9423627660761192,0.96025,2.6683417085427137,0.00025490196078431374,3,0,9.5,8.5,14,7,7.25
graph_1_2_nodes_14_159,0.013507588471960609,0.3109375,0.32142857142857145,1.0,0.03333333333333333,10.0,0.0,0.0,6.0,0.3,1.0039525691699605,1.0,3.2160804020100504,0.0,0.009712845755227134,0.30709876543209874,0.13333333333333333,0.7333333333333333,0.061804037326223575,6.0,2.0,0.18181818181818185,11.0,0.4996086956521739,0.7405749396532806,0.8461538461538461,3.256281407035176,0.0,3,0,11.75,12.5,16,6,16.1875
graph_2_3_nodes_62_95,0.0039832696287019,0.3598553345388789,0.2,1.0,0.03982268494511768,6.0,0.0,0.0,7.0,0.2891846143711361,1.0046082949308757,1.0,2.778894472361809,0.0,0.014137716704362115,0.35855855855855856,0.08333333333333333,0.997,0.04036588136866553,9.0,0.012,0.002,6.9879999999999995,0.26146833011094633,1.001600488795399,0.9982857142857144,2.7889447236180898,0.0,4,0,8.0,9.0,9,6,1.6
graph_4_2_nodes_18_153,0.006120257538436383,0.41458333333333336,0.13333333333333333,0.8132587412587413,0.04667842670810895,10.0,1.003,0.14138214285714285,7.997000000000001,0.34649787599075904,0.8185258607871739,0.8885555555555555,2.412060301507537,0.020029617973599083,0.0019726685157514237,0.3768939393939394,0.06666666666666668,0.4548864468864469,0.028595541762288013,6.0,3.03,0.6362666666666666,4.97,0.2423925773212881,0.4581753826008591,0.62125,2.6532663316582914,0.00024154589371980678,1,0,8.0,8.0,10,6,4.0
graph_2_4_nodes_13_93,0.016573215871645692,0.34912280701754383,0.022222222222222227,0.6,0.033329101721246535,10.0,2.0,0.3333333333333333,6.0,0.30036616541353384,0.6039630118890357,0.75,2.864321608040201,0.0,0.03629260393116702,0.3940594059405941,0.11428571428571427,0.9997142857142856,0.03386017516517754,17.0,0.001,0.0002,5.999,0.2637910391689094,1.0036662026451093,0.9998333333333334,2.5376884422110555,0.0,3,0,11.0,11.0,17,5,18.5
graph_3_2_nodes_53_75,0.011833333131130844,0.3644688644688645,0.08333333333333333,0.6509010101010101,0.03677175412082378,9.0,1.724,0.28314285714285714,6.276,0.2218123364097108,0.6550436836740013,0.7845,2.743718592964824,0.0,0.001089201709592906,0.3099688473520249,0.0,0.99875,0.03854984497703977,5.0,0.005,0.0008333333333333332,6.995,0.3859702678318617,1.003355042374427,0.9992857142857144,3.226130653266332,0.0,3,0,9.75,8.5,17,5,19.6875
graph_2_2_nodes_0_59,0.005899281542348932,0.3631386861313868,0.25,0.5383516483516483,0.040967401067988136,11.0,3.0010000000000003,0.4288095238095238,6.999,0.2402424510105211,0.5429775650208682,0.6999,2.753768844221105,0.0,0.003488948879972457,0.3128930817610063,0.1,0.7363878787878788,0.04002673939165083,5.0,1.2329999999999999,0.1873142857142857,6.767,0.21877241789500712,0.7408504801205354,0.845875,3.1959798994974875,0.0,4,0,11.4,11.0,25,5,53.44
graph_2_2_nodes_111_198,0.006001024892424721,0.3472949389179756,0.047619047619047616,0.4283928571428571,0.017545412961862086,7.0,2.001,0.6675,2.9989999999999997,0.10318462049475677,0.4303776380685883,0.5998,2.8793969849246226,0.0,0.007145032301910516,0.3559928443649374,0.13333333333333333,0.9996,0.02340681272675344,6.0,0.001,0.0003333333333333333,3.9989999999999997,0.137282352958393,1.002237866720611,0.99975,2.809045226130653,0.0,3,0,10.0,6.5,21,6,40.5
graph_1_2_nodes_65_188,0.0045317116361626025,0.30060422960725075,0.4642857142857143,0.75,0.03333333333333333,8.0,1.0,0.16666666666666666,6.0,0.3,0.7539577836411608,0.8571428571428571,3.3266331658291457,0.0,0.025895413297541414,0.3235772357723577,0.08333333333333333,0.8333333333333334,0.05618548847838506,11.0,1.0,0.1,10.0,0.4541897233201581,0.8399122807017544,0.9090909090909092,3.0904522613065333,0.0,3,0,10.0,9.5,13,8,4.5
graph_1_3_nodes_26_128,0.008275269611672015,0.2905109489051095,0.4,0.33345454545454545,0.02299405921382451,6.0,3.9989999999999997,0.9996,4.001,0.15389494301994305,0.3361077218953939,0.500125,3.442211055276382,0.11526495726495728,0.027351797137631667,0.3466898954703833,0.19696969696969696,0.5,0.0344823645320197,12.0,3.0,0.5,6.0,0.2307876923076924,0.503968253968254,0.6666666666666666,2.884422110552764,0.11539384615384615,4,0,10.8,8.0,23,5,42.96
graph_1_3_nodes_53_114,0.015983060062853986,0.32463295269168024,0.1388888888888889,0.7777777777777778,0.04022966044237472,9.0,1.0,0.14285714285714285,7.0,0.2692432336182336,0.7823921482458068,0.875,3.080402010050252,0.0,0.004084768007625824,0.2956909361069837,0.16666666666666666,0.6,0.01675996591231891,6.0,1.0,0.3333333333333333,3.0,0.1428447204968944,0.6019828155981494,0.75,3.3819095477386933,0.0,4,0,9.0,7.0,16,6,13.2
graph_4_2_nodes_18_62,0.006120257538436383,0.41458333333333336,0.13333333333333333,0.8132587412587413,0.04667842670810895,10.0,1.003,0.14138214285714285,7.997000000000001,0.34649787599075904,0.8185258607871739,0.8885555555555555,2.412060301507537,0.020029617973599083,0.002305118531721997,0.3678373382624769,0.13333333333333333,0.8216666666666667,0.03656780382874893,6.0,0.7559999999999999,0.1395,6.244,0.2242892528960109,0.8257826718696283,0.892,2.7185929648241207,0.0008400905419934341,3,0,14.0,13.5,23,6,42.5
graph_3_2_nodes_0_130,0.0217429603823969,0.4094650205761317,0.21323529411764705,0.6605311355311355,0.046408299073290624,17.0,2.048,0.2586309523809524,7.952000000000001,0.2781699430682237,0.6657769549953058,0.7952,2.442211055276382,0.0,0.005248952497066325,0.34973637961335674,0.06666666666666668,0.9807839160839158,0.04997817424357657,6.0,0.102,0.014467857142857143,8.898,0.4348593046051842,0.9866349798503612,0.9886666666666668,2.8592964824120597,0.0006626169529395336,2,0,12.666666666666664,15.0,17,6,22.88888888888889
graph_2_2_nodes_95_193,0.00689231502646241,0.3692022263450835,0.14285714285714285,0.7498055555555555,0.03511396282018032,7.0,1.001,0.1669,5.999,0.20591924372330367,0.7537626861057389,0.857,2.7085427135678386,0.0,0.003102711046594697,0.34912280701754383,0.2,0.6,0.017666706970317192,5.0,1.0,0.3333333333333333,3.0,0.09939666891784522,0.6019828155981494,0.75,2.864321608040201,0.0,3,0,12.5,6.0,33,5,140.75
graph_2_2_nodes_167_180,0.007967575350625688,0.3618181818181818,0.16363636363636366,0.75,0.03551910734732037,11.0,1.0,0.16666666666666666,6.0,0.1931426454218388,0.7539577836411608,0.8571428571428571,2.7638190954773867,0.0,0.009561977508857629,0.3553571428571429,0.047619047619047616,1.0,0.023272008968436918,7.0,0.0,0.0,4.0,0.14227330779054914,1.0026385224274406,1.0,2.814070351758794,0.0,3,0,11.0,10.0,17,7,14.0
graph_4_2_nodes_33_181,0.003734516801266655,0.4154488517745303,0.07142857142857142,0.6364424242424243,0.03128655043885675,8.0,1.625,0.3376,5.375,0.21050472546185728,0.6399915044273959,0.7678571428571428,2.4070351758793973,0.0009820444228248967,0.00911562356393884,0.41372141372141374,0.10909090909090907,0.9573333333333334,0.028283895772198142,11.0,0.132,0.035333333333333335,4.868,0.1995793110490084,0.9605429517139804,0.9736,2.4170854271356785,0.00013043478260869564,3,0,12.25,10.5,20,8,21.1875
graph_1_4_nodes_82_92,0.02384260918400699,0.34973637961335674,0.2363636363636364,0.75,0.03409090909090909,13.0,1.0,0.16666666666666666,6.0,0.25,0.7539577836411608,0.8571428571428571,2.8592964824120597,0.0,0.012537212710646695,0.32305194805194803,0.21428571428571427,1.0,0.03529202657482478,8.0,0.0,0.0,6.0,0.2001104578279217,1.0039525691699605,1.0,3.095477386934673,0.0,3,0,9.5,9.0,13,7,5.25
graph_2_3_nodes_124_143,0.033715153092438464,0.39799999999999996,0.15263157894736842,0.99875,0.04053647428740026,22.0,0.005,0.0008333333333333332,6.995,0.2552201505550644,1.003355042374427,0.9992857142857144,2.512562814070352,0.0,0.012309589107490849,0.3797709923664122,0.07142857142857142,0.9990000000000001,0.033546871232613705,8.0,0.004,0.001,5.996,0.28250749309510065,1.0029499550369116,0.9993333333333332,2.6331658291457285,0.0,2,0,13.666666666666664,11.0,22,8,36.22222222222223
