,Betweenness,Closeness,Clustering,Conductance,Cut Ratio,Degree,E In,E In Over E Out,E Out,Expansion,Normalised Cut,ODF,Shortest Path,Triangle Participation
graph_3_2_node_165,0.0059848856432459605,0.3592057761732852,0.13333333333333333,0.9922142857142857,0.03448562682823445,6,0.028,0.0059,5.972,0.2244494959863641,0.9961485844236597,0.9953333333333333,2.7839195979899496,0.00018698412698412697
graph_2_3_node_168,0.007394174462995148,0.32730263157894735,0.09523809523809523,0.7708728216536893,0.126610461183264,7,3.372,0.14955430077169207,22.628,1.066088350044431,0.785682557005346,0.8703076923076923,3.0552763819095476,0.0
graph_2_4_node_59,0.007120380383931414,0.3605072463768116,0.19047619047619047,0.45454545454545453,0.02841454410188784,7,3.0,0.6,5.0,0.20808565673456977,0.4578545213886048,0.625,2.7738693467336684,0.0
graph_1_3_node_128,0.027351797137631667,0.34668989547038326,0.19696969696969696,0.5,0.0344823645320197,12,3.0,0.5,6.0,0.23078769230769233,0.503968253968254,0.6666666666666666,2.8844221105527637,0.11539384615384617
graph_3_3_node_126,0.001852734258031229,0.31437598736176936,0.2,0.3869575757575757,0.0256028108743002,5,3.59,0.8576,4.41,0.16435749601532745,0.3898788583923226,0.55125,3.180904522613065,0.0
graph_2_5_node_1,0.0072180154861394615,0.34668989547038326,0.1111111111111111,0.9994285714285714,0.03647449279281245,9,0.002,0.0004,5.998,0.16877487931106352,1.003379836120258,0.9996666666666667,2.8844221105527637,0.0
graph_4_2_node_151,0.009743237505919381,0.41372141372141374,0.054945054945054944,0.47944340999557716,0.04857782333978045,14,4.626,0.571737518037518,8.374,0.3220698499989177,0.4849838491341985,0.6441538461538462,2.4170854271356785,0.011736238528036562
graph_3_3_node_98,0.004743094340248746,0.36116152450090744,0.13333333333333333,0.9244285714285714,0.03373312720156183,6,0.269,0.055600000000000004,5.731,0.19110267901678787,0.9282056416821807,0.9551666666666667,2.7688442211055277,0.0
graph_3_4_node_51,0.007900943750436965,0.36988847583643125,0.14285714285714285,0.5596703296703296,0.043663971467025595,8,2.835,0.39928571428571424,7.165,0.20076686556037715,0.5644042200411046,0.7165,2.7035175879396984,0.0
graph_2_2_node_153,0.007683992994761034,0.3503521126760563,0.0,0.5992,0.03506483593653765,7,2.006,0.3353333333333333,5.994,0.2063438061586439,0.6031590804130502,0.74925,2.8542713567839195,0.000391798418972332
graph_3_3_node_162,0.0032313819559578907,0.3528368794326241,0.0,0.7598571428571429,0.029992909196228327,5,0.849,0.17320000000000002,5.151,0.19412072504157676,0.7632558729993083,0.8585,2.8341708542713566,0.0
graph_4_5_node_59,0.007966028973904677,0.3747645951035782,0.0,0.8048242424242424,0.040138808526686345,7,0.945,0.1530095238095238,7.055,0.33791051551218965,0.8094734032449232,0.881875,2.6683417085427137,0.003085943173607843
graph_1_1_node_40,0.02936696860372116,0.33671742808798644,0.07142857142857142,0.23076923076923078,0.016853932584269662,8,5.0,1.6666666666666667,3.0,0.13636363636363635,0.23276258625095836,0.375,2.969849246231156,0.22727272727272727
graph_1_4_node_133,0.026352631964637406,0.31942215088282505,0.1111111111111111,0.75,0.03409090909090909,10,1.0,0.16666666666666666,6.0,0.25,0.753957783641161,0.8571428571428571,3.130653266331658,0.0
graph_2_1_node_22,0.018564036616222485,0.3678373382624769,0.08974358974358974,0.498467032967033,0.0331829886799756,13,3.014,0.50495,5.986,0.3098610714703276,0.5024261066725265,0.6651111111111111,2.7185929648241207,0.0
graph_2_3_node_8,0.007873016222983021,0.3605072463768116,0.1388888888888889,0.5554,0.028299177266693856,9,2.001,0.40035000000000004,4.999,0.2143124835309618,0.5587040369775412,0.7141428571428572,2.7738693467336684,0.0
graph_3_2_node_160,0.009481573972729598,0.36446886446886445,0.1111111111111111,0.554449494949495,0.02945362109720804,10,2.022,0.4174666666666667,4.978,0.1624961832195936,0.5577395961567783,0.7111428571428572,2.7437185929648242,0.09279542432665631
graph_1_3_node_113,0.005894985102869725,0.3028919330289193,0.0,0.7142857142857143,0.028735471744553365,6,1.0,0.2,5.0,0.19231659544159546,0.7175860443187176,0.8333333333333334,3.301507537688442,0.0
graph_2_1_node_4,0.01415595961784811,0.3671586715867159,0.16666666666666666,1.0,0.05079897688137879,12,0.0,0.0,9.0,0.39436425661295227,1.0059171597633136,1.0,2.7236180904522613,0.0
graph_2_3_node_1,0.02175555690005746,0.3956262425447316,0.07272727272727272,0.9988571428571429,0.033943250587428385,13,0.004,0.0008,5.996,0.25705581357048746,1.0028071030705554,0.9993333333333333,2.527638190954774,0.0
graph_4_4_node_120,0.005762694136847674,0.3540925266903915,0.0,0.8602142857142857,0.025435895676489847,5,0.442,0.12433333333333334,4.558,0.27927117868361123,0.8632210016687577,0.9116,2.8241206030150754,0.007755100148348746
graph_2_4_node_84,0.008511887722247901,0.34912280701754383,0.2857142857142857,0.9976666666666667,0.028095063663504477,7,0.007,0.00175,4.993,0.2245921579677147,1.0009580677755436,0.9986,2.864321608040201,0.0
graph_1_5_node_81,0.0028660004159375358,0.3338926174496644,0.6666666666666666,0.7142857142857143,0.029585798816568046,6,1.0,0.2,5.0,0.16129032258064516,0.7175860443187176,0.8333333333333334,2.9949748743718594,0.0
graph_4_1_node_78,0.02653517670558971,0.41983122362869196,0.0784313725490196,0.532265873015873,0.020444920850130114,18,1.578,0.50275,3.422,0.11158884909457131,0.5345282806046465,0.6844,2.3819095477386933,0.00025116550116550116
graph_1_1_node_189,0.004261857962317664,0.3153724247226624,0.26666666666666666,0.2,0.011494252873563218,6,4.0,2.0,2.0,0.07692307692307693,0.20132802124833998,0.3333333333333333,3.170854271356784,0.19230769230769232
graph_4_2_node_24,0.005656083799485117,0.39250493096646943,0.0,0.7394761904761904,0.02463067507796754,11,0.791,0.20325,4.209,0.16658805874879826,0.74225479264124,0.8418,2.5477386934673367,0.001406728734993049
graph_1_2_node_147,0.011636822657263459,0.3294701986754967,0.2857142857142857,1.0,0.03888888888888889,8,0.0,0.0,7.0,0.35,1.0046082949308757,1.0,3.0351758793969847,0.0
graph_1_1_node_4,0.011337398724575792,0.3066255778120185,0.19444444444444445,0.058823529411764705,0.005907657915237101,9,8.0,8.0,1.0,0.03255168010752688,0.059491532083775396,0.1111111111111111,3.2613065326633164,0.26041344086021506
graph_4_4_node_67,0.002327332499777425,0.3378607809847199,0.0,0.9572857142857143,0.028054978163676202,4,0.131,0.034416666666666665,4.869,0.21148614387859538,0.9604959970247029,0.9738,2.959798994974874,0.0002988264271225732
graph_2_2_node_102,0.004845680426505157,0.35159010600706714,0.047619047619047616,0.6498792682926829,0.1539069412585248,7,7.003,0.2693830769230769,25.997,0.8365513325610353,0.6669377643090832,0.7877878787878787,2.8442211055276383,0.0021808981657179
graph_1_1_node_135,0.007142292125477402,0.3189102564102564,0.3111111111111111,0.05263157894736842,0.005952380952380952,10,9.0,9.0,1.0,0.03125,0.05330047526843865,0.1,3.135678391959799,0.3125
graph_3_4_node_74,0.015224003063363325,0.39096267190569745,0.1111111111111111,0.598569696969697,0.03652712909892557,10,2.01,0.33613333333333334,5.99,0.16726963655463586,0.6025261668063704,0.74875,2.557788944723618,8.695652173913043e-05
graph_1_3_node_77,0.01693322726136586,0.3431034482758621,0.19696969696969696,0.75,0.03508771929824561,12,1.0,0.16666666666666666,6.0,0.20689655172413793,0.753957783641161,0.8571428571428571,2.9145728643216082,0.0
graph_4_5_node_40,0.006668825387160598,0.38943248532289626,0.14285714285714285,0.7593818181818182,0.03993286860275558,7,1.171,0.19239047619047617,6.829,0.2693738003397582,0.7638840464023672,0.853625,2.5678391959798996,0.0006486731168105941
graph_2_2_node_68,0.001915985893754643,0.32676518883415434,0.38095238095238093,0.4561454545454545,0.02966365520773847,7,2.989,0.5970666666666666,5.011,0.16132979190218238,0.4594617147841095,0.626375,3.0603015075376883,0.0
graph_4_5_node_27,0.00373471178278756,0.3712686567164179,0.0,0.6175735733309946,0.08772576229724881,5,4.783,0.3225891249273602,15.217,0.6661810166774154,0.6275985100441547,0.76085,2.693467336683417,0.027421687019223123
graph_3_1_node_159,0.006482372975340467,0.37335834896810505,0.047619047619047616,0.6269909663865546,0.06044647720508082,7,2.995,0.3022979797979798,10.005,0.2925343618406868,0.633590212466916,0.7696153846153847,2.678391959798995,0.008804969802123684
graph_4_4_node_114,0.00806870360965755,0.3849129593810445,0.09523809523809523,0.9952,0.023355902523646256,7,0.012,0.004,3.988,0.1506231276994232,0.9978306539454891,0.997,2.5979899497487438,0.0
graph_1_1_node_124,0.011092944710645982,0.31738437001594894,0.19047619047619047,0.16666666666666666,0.011494252873563218,7,5.0,2.5,2.0,0.07692307692307693,0.16799645390070922,0.2857142857142857,3.150753768844221,0.23076923076923078
graph_2_2_node_2,0.012943306543641333,0.3678373382624769,0.022222222222222223,0.8,0.04654401793687384,12,1.0,0.125,8.0,0.28454661558109834,0.805270092226614,0.8888888888888888,2.7185929648241207,0.0
graph_3_2_node_52,0.0072729136369668775,0.35535714285714287,0.0,0.9359642857142857,0.026179649729215583,7,0.222,0.07325,4.778,0.29859468556762897,0.9391148103787821,0.9556,2.814070351758794,0.0
graph_3_5_node_59,0.006299148255087994,0.3719626168224299,0.19444444444444445,0.9993333333333333,0.04561652219463909,9,0.003,0.00042857142857142855,7.997,0.3252983050345089,1.00459454486579,0.999625,2.6884422110552766,0.0
graph_3_1_node_2,0.01123786281809598,0.39096267190569745,0.19230769230769232,0.6538094905094906,0.04216447818131262,13,1.898,0.2711,7.102,0.22659882819910976,0.6584961399826949,0.7891111111111111,2.557788944723618,0.0830950466662477
graph_4_1_node_155,0.0025415262768904794,0.36116152450090744,0.1,0.9658571428571429,0.034752347738963886,5,0.122,0.025400000000000002,5.878,0.2033015813170641,0.9697301129698891,0.9796666666666667,2.7688442211055277,0.0
graph_3_1_node_95,0.0026093488044481657,0.33843537414965985,0.0,0.7829333333333334,0.03765068861574767,4,0.874,0.14766666666666667,6.126,0.16879350168467727,0.7869730116839235,0.8751428571428571,2.9547738693467336,0.0009723583108542491
graph_1_4_node_51,0.0013841868694461016,0.28067700987306066,0.0,0.5384615384615384,0.04117403100396225,4,3.0,0.42857142857142855,7.0,0.23346220079924196,0.5430881081905536,0.7,3.562814070351759,0.0
graph_1_4_node_121,0.023492496737558523,0.35221238938053095,0.047619047619047616,0.7142857142857143,0.029405218312606837,7,1.0,0.2,5.0,0.16696956141744795,0.7175860443187176,0.8333333333333334,2.8391959798994977,0.0
graph_4_3_node_170,0.004136194108994579,0.3407534246575342,0.13333333333333333,0.6956180486180487,0.04659393021200579,6,1.879,0.25309126984126984,8.121,0.35489713801420597,0.7009723048247897,0.8121,2.9346733668341707,0.021282946413714213
graph_2_3_node_192,0.00512731156987485,0.3378607809847199,0.17857142857142858,1.0,0.03420706908288179,8,0.0,0.0,6.0,0.24413591230026013,1.0039525691699605,1.0,2.959798994974874,0.0
graph_2_4_node_174,0.010521676655176,0.34912280701754383,0.06666666666666667,0.75825,0.033780718413138976,6,0.967,0.16116666666666665,6.033,0.2870667483456023,0.7622292505137216,0.8618571428571428,2.864321608040201,0.0
graph_4_4_node_156,0.045507656464529124,0.4154488517745303,0.05228758169934641,0.669047619047619,0.022427972750828258,18,1.131,0.37958333333333333,3.869,0.15274330844150355,0.6716026497586521,0.7738,2.407035175879397,0.004521812203072262
graph_3_2_node_47,0.00822692485076798,0.38269230769230766,0.2,0.9987619047619047,0.02915959945072197,12,0.004,0.0011666666666666665,4.996,0.1746825704615475,1.0020552651868804,0.9992,2.613065326633166,0.0
graph_1_2_node_106,0.020320977399295996,0.3390119250425894,0.17777777777777778,1.0,0.022977339901477833,10,0.0,0.0,4.0,0.1543692307692308,1.0026385224274406,1.0,2.949748743718593,0.0
graph_4_2_node_83,0.0047337059521555674,0.40365111561866124,0.2222222222222222,0.8049761904761905,0.025917892380305625,9,0.616,0.17516666666666666,4.384,0.16390098858801166,0.8078690322573122,0.8768,2.477386934673367,0.00018060200668896322
graph_1_5_node_120,0.0026525738365238503,0.32516339869281047,0.3333333333333333,0.6666666666666666,0.022857142857142857,6,1.0,0.25,4.0,0.16,0.6693086745926904,0.8,3.0753768844221105,0.0
graph_2_2_node_117,0.009055130264174961,0.3664825046040516,0.14285714285714285,0.75,0.03490801345265539,8,1.0,0.16666666666666666,6.0,0.21340996168582374,0.753957783641161,0.8571428571428571,2.728643216080402,0.0
graph_2_5_node_82,0.012939724573174185,0.39019607843137255,0.16363636363636364,1.0,0.04256863432978908,11,0.0,0.0,7.0,0.1969561091962408,1.0046082949308757,1.0,2.562814070351759,0.0
graph_1_5_node_42,0.0014221324256820588,0.31338582677165355,0.3333333333333333,1.0,0.04678362573099415,6,0.0,0.0,8.0,0.27586206896551724,1.0052631578947369,1.0,3.190954773869347,0.0
graph_2_4_node_3,0.006490080569197319,0.3052147239263804,0.047619047619047616,0.9821142191142191,0.05554957804474906,7,0.1,0.011400793650793651,9.9,0.45798088172717216,0.9886199606304591,0.99,3.2763819095477387,0.00041228070175438594
graph_3_3_node_169,0.028979381006416078,0.402834008097166,0.06666666666666667,0.515829848666462,0.06450772443934519,18,5.129,0.47639222999222997,10.871,0.34841640767010323,0.5230162648272001,0.6794375,2.4824120603015074,0.0007494045905298718
graph_2_1_node_102,0.01125181692555649,0.3768939393939394,0.1111111111111111,0.642961149825784,0.14979425329963683,9,7.175,0.27812384615384617,25.825,0.9366908538964737,0.6599123451512321,0.7825757575757576,2.6532663316582914,0.10897945327694436
graph_2_5_node_144,0.00876857562169643,0.36446886446886445,0.08333333333333333,0.9984285714285714,0.03369328984584856,9,0.006,0.0014,5.994,0.2723200704084555,1.0023772219872091,0.999,2.7437185929648242,0.0
graph_2_3_node_54,0.002167238944014023,0.33671742808798644,0.3,1.0,0.03468831143780013,5,0.0,0.0,6.0,0.22218187900583036,1.0039525691699605,1.0,2.969849246231156,0.0
graph_1_1_node_3,0.012953051365085146,0.335016835016835,0.24444444444444444,0.05263157894736842,0.005747126436781609,10,9.0,9.0,1.0,0.038461538461538464,0.05330047526843865,0.1,2.9849246231155777,0.38461538461538464
graph_4_3_node_108,0.026766627274306422,0.4077868852459016,0.041666666666666664,0.9743095238095238,0.03428833779331612,18,0.093,0.0201,5.907,0.22862281717006916,0.9782014010616165,0.9845,2.4522613065326633,0.0
graph_3_2_node_134,0.007687138016837995,0.3664825046040516,0.15555555555555556,0.7140714285714286,0.029178460440888163,10,1.001,0.2003,4.999,0.17476075708973415,0.7173711037770444,0.8331666666666667,2.728643216080402,0.0
graph_2_1_node_126,0.010202848516244504,0.35855855855855856,0.14285714285714285,0.45454545454545453,0.02942325966688257,7,3.0,0.6,5.0,0.16687690665589003,0.4578545213886048,0.625,2.7889447236180906,0.0
graph_4_2_node_28,0.0024206483008903106,0.3685185185185185,0.2,0.7837968972204267,0.05964255531764104,6,1.585,0.17384329004329005,10.415,0.4807989426624979,0.7906499296661299,0.8679166666666667,2.71356783919598,0.023881396987812477
graph_2_4_node_42,0.0010610121662624386,0.31687898089171973,0.5,0.778,0.039848733653150406,6,0.999,0.1427142857142857,7.001,0.28835299933560804,0.7826150192554557,0.875125,3.1557788944723617,0.0
graph_2_4_node_181,0.009383318280877307,0.36446886446886445,0.25,0.6666666666666666,0.022508144986134713,9,1.0,0.25,4.0,0.17988799326669952,0.6693086745926904,0.8,2.7437185929648242,0.0
graph_1_1_node_94,0.001987446726292659,0.2763888888888889,0.2,0.0,0.0,5,5.0,5.0,0.0,0.0,0.0,0.0,3.6180904522613067,0.18181818181818182
graph_1_5_node_23,0.009487918203926181,0.33671742808798644,0.25,0.7142857142857143,0.02857142857142857,9,1.0,0.2,5.0,0.2,0.7175860443187176,0.8333333333333334,2.969849246231156,0.0
graph_2_5_node_55,0.008191251036584742,0.35159010600706714,0.1388888888888889,0.688,0.02472008800949973,9,0.936,0.234,4.064,0.11447879445010113,0.6906838620687252,0.8128000000000001,2.8442211055276383,0.0
graph_3_1_node_96,0.005556828901229244,0.34608695652173915,0.06666666666666667,0.5578062951496388,0.046586966863575156,6,3.443,0.41582380952380954,8.557,0.68735589663779,0.5634586590212263,0.7130833333333333,2.8894472361809047,0.0007609713585323341
graph_3_5_node_168,0.004645682701154556,0.3605072463768116,0.19047619047619047,0.7837880923347194,0.1284266664117054,7,3.162,0.1393041668730456,22.838,1.0420958351498637,0.7987289847027395,0.8783846153846153,2.7738693467336684,0.001666709402912301
graph_2_1_node_71,0.0049836694392396495,0.3479020979020979,0.2857142857142857,1.0,0.0406039400860954,7,0.0,0.0,7.0,0.25384094653509237,1.0046082949308757,1.0,2.8743718592964824,0.0
graph_3_4_node_113,0.003744158501106121,0.3407534246575342,0.2,0.982,0.03403962293409428,5,0.063,0.0126,5.937,0.2584059251318124,0.9859114781043321,0.9895,2.9346733668341707,0.0
graph_3_4_node_199,0.03016762049931219,0.4069529652351738,0.075,0.7784444444444445,0.042705799950173096,18,0.997,0.14242857142857143,7.003,0.19553607568460965,0.7830607612747537,0.875375,2.457286432160804,0.0
graph_4_1_node_179,0.008206669069885661,0.40040241448692154,0.08333333333333333,0.4768727272727273,0.02274270261145887,9,2.145,0.593,3.855,0.13577250742665645,0.4794228185493994,0.6425,2.4974874371859297,0.002175617237436218
graph_3_4_node_155,0.003950378930101914,0.34133790737564323,0.047619047619047616,0.9975,0.036533165046777186,7,0.009,0.0019,5.991,0.1672997947371354,1.0014466964294773,0.9985,2.92964824120603,0.0
graph_2_1_node_135,0.003738039543955486,0.35159010600706714,0.2,0.9970909090909091,0.05635230077927991,6,0.016,0.0017777777777777776,9.984,0.43752071247592983,1.003650885699076,0.9984,2.8442211055276383,0.0
graph_1_4_node_120,0.006568720963792066,0.3333333333333333,0.35714285714285715,0.42857142857142855,0.017045454545454544,10,2.0,0.6666666666666666,3.0,0.125,0.4305568686773187,0.6,3.0,0.0
graph_3_1_node_107,0.0047484900024547146,0.36247723132969034,0.0,0.9979428571428571,0.02283494551220496,4,0.006,0.004,3.994,0.1642173717042196,1.000577437497389,0.9985,2.758793969849246,6.976744186046511e-05
graph_2_2_node_94,0.002016012101702778,0.3579136690647482,0.3333333333333333,0.9976666666666667,0.029225086222329694,4,0.007,0.00175,4.993,0.17139308868313874,1.0009580677755436,0.9986,2.7939698492462313,0.0
graph_1_5_node_184,0.0046056651814872784,0.3294701986754967,0.3333333333333333,0.7142857142857143,0.029585798816568046,6,1.0,0.2,5.0,0.16129032258064516,0.7175860443187176,0.8333333333333334,3.0351758793969847,0.0
